month,group_id,segment,course_type,assigned_teacher,students_count,session_min,lessons_per_session_60min,sessions_per_week,sessions_per_month,lessons_60min_per_month,price_per_lesson_60min_usd,price_per_lesson_60min_uah,course_usd,rev_per_student_pm_usd,total_rev_usd,total_rev_uah,teacher_rate_60min_usd,teacher_cost_rate_usd,cac_model,cac_group_usd,cac_amortized_pm_usd,total_cac_pm_usd,contract_months,teacher_fixed_cost_usd,total_cost_usd,profit_usd,margin_pct,breakeven_students,profitability_color,revenue_usd,opex_allocated_usd,teacher_tax_pdfo_usd,teacher_tax_vz_usd,teacher_tax_total_usd,accounting_usd,total_cost_v11_usd,profit_v11_usd,margin_v11_pct,profitability_color_v11
2025-05,G0087,B2C,IT Basic,T002,9,90,1.5,2,8,12.0,15.07,632.04,678.0,180.84,1627.56,71938.15,11.03,132.36,per_student,150.0,37.5,37.5,4,132.36,169.86,1457.7,89.56,1.02,green,1627.56,333.65,6.62,1.32,7.94,6.4267,517.88,1109.68,68.18,green
2025-05,G0088,B2C,IT Starter,T003,5,90,1.5,3,12,18.0,10.0,419.0,360.0,180.0,900.0,39780.0,10.38,186.84,per_student,200.0,100.0,100.0,2,186.84,286.84,613.16,68.13,1.69,green,900.0,184.5,9.34,1.87,11.21,6.4267,488.98,411.02,45.67,orange
2025-05,G0089,B2C,IT Basic,T004,7,90,1.5,2,8,12.0,15.07,632.04,678.0,180.84,1265.88,55951.9,8.75,105.0,per_student,200.0,50.0,50.0,4,105.0,155.0,1110.88,87.76,0.93,green,1265.88,259.51,5.25,1.05,6.3,6.4267,427.24,838.64,66.25,green
2025-05,G0090,B2C,IT Starter,T005,7,90,1.5,2,8,12.0,10.0,419.0,360.0,120.0,840.0,37128.0,10.25,123.0,per_student,250.0,83.33,83.33,3,123.0,206.33,633.67,75.44,1.83,green,840.0,172.2,6.15,1.23,7.38,6.4267,392.34,447.66,53.29,orange
2025-05,G0091,B2C,IT Starter,T006,9,90,1.5,2,8,12.0,10.0,419.0,360.0,120.0,1080.0,47736.0,11.31,135.72,per_student,150.0,50.0,50.0,3,135.72,185.72,894.28,82.8,1.67,green,1080.0,221.4,6.79,1.36,8.15,6.4267,421.7,658.3,60.95,green
2025-05,G0092,B2C,IT Starter,T007,5,90,1.5,3,12,18.0,10.0,419.0,360.0,180.0,900.0,39780.0,8.73,157.14,per_student,150.0,75.0,75.0,2,157.14,232.14,667.86,74.21,1.38,green,900.0,184.5,7.86,1.57,9.43,6.4267,432.5,467.5,51.94,orange
2025-05,G0093,B2C,IT Starter,T008,5,90,1.5,2,8,12.0,10.0,419.0,360.0,120.0,600.0,26520.0,11.68,140.16,per_student,150.0,50.0,50.0,3,140.16,190.16,409.84,68.31,1.71,green,600.0,123.0,7.01,1.4,8.41,6.4267,328.0,272.0,45.33,orange
2025-05,G0094,B2C,IT Starter,T009,8,90,1.5,2,8,12.0,10.0,419.0,360.0,120.0,960.0,42432.0,10.08,120.96,per_student,300.0,100.0,100.0,3,120.96,220.96,739.04,76.98,1.96,green,960.0,196.8,6.05,1.21,7.26,6.4267,431.45,528.55,55.06,orange
2025-05,G0095,B2C,IT Basic,T010,8,90,1.5,2,8,12.0,15.07,632.04,678.0,180.84,1446.72,63945.02,8.59,103.08,per_student,200.0,50.0,50.0,4,103.08,153.08,1293.64,89.42,0.92,green,1446.72,296.58,5.15,1.03,6.18,6.4267,462.27,984.45,68.05,green
2025-05,G0096,B2C,IT Starter,T011,8,90,1.5,2,8,12.0,10.0,419.0,360.0,120.0,960.0,42432.0,11.83,141.96,per_student,200.0,66.67,66.67,3,141.96,208.63,751.37,78.27,1.86,green,960.0,196.8,7.1,1.42,8.52,6.4267,420.38,539.62,56.21,orange
